,city,comments,country,date posted,datetime,duration (hours/min),duration (seconds),latitude,longitude,shape,state
49662,columbia,As I stood in my yard the object came toward me.  Hovered above my yard at 100ft for ten mins. Rotated west and moved on.,us,6/20/2005,6/17/1977 01:00,15 min,900,35.9175,-76.2525,oval,nc
49663,lake worth,Ball of &quot;Fire &quot; turns to Cigar - shaped craft,us,7/28/2010,6/17/1977 23:15,15 min.,900,26.6155556,-80.05722220000001,cigar,fl
49839,chicago,AS I LYE IN THE NIGHT&#44 MY EYES FOCUSED ON HEAVEN&#44 FIVE DISCS SILENTLY PASSED OVER SOMETIME ROUND ELEVEN. THESE OVAL SHAPED OBJECTS GAVE,us,3/2/2004,6/18/1960 23:00,3  seconds,3,41.85,-87.65,oval,il
49840,duluth,Intell at Winnepeg disembark and debreif all passangers from a NW  727 after a close encounter over Lake Superior.,us,8/1/2003,6/18/1966 11:00,15 min,900,46.7833333,-92.10638890000001,disk,mn
49841,newington,Sighting of UFO near the Connecticut Light &amp; Power Bldg.&#44 Newington&#44 CT,us,3/13/2012,6/18/1966 21:30,4-5 minutes,300,41.6977778,-72.7241667,triangle,ct
49842,warden,Lights in the sky over Washington State,us,8/28/2002,6/18/1976 21:00,15 min.,900,46.9677778,-119.0386111,light,wa
50034,tucson,Early 60&#39s Triangle Craft,us,9/17/2003,6/19/1964 20:00,10 sec,10,32.2216667,-110.9258333,triangle,az
50035,western pacific,high speed ufo spotted and tracked on U.S. Navy radar,,4/16/2005,6/19/1965 00:00,1-2 minutes,120,38.482702,-90.761284,unknown,
50036,arvada,Two stars in the sky&#44 moving and then dissappearing,us,8/7/2007,6/19/1977 22:05,20 seconds,20,39.8027778,-105.08694440000001,light,co
50251,webster groves,webster groves mo ciecular craft with a light searching the ground fifty years ago,us,2/14/2010,6/20/1961 00:00,minutes,120,38.5925,-90.35722220000001,circle,mo
50252,albuquerque,Traveling in a pick up truck&#44 we saw a bright glowing green disk fly over us.  It made the engine &amp; electrical of the truck stop immedi,us,5/24/1999,6/20/1965 02:00,5 minutes,300,35.0844444,-106.65055559999999,disk,nm
50253,greenhills,I stood under a flying saucer spotted in daylight at 40 foot distance... WILD&#33&#33&#33,us,8/12/2008,6/20/1966 17:00,10 minutes,600,39.2680556,-84.52305559999999,disk,oh
50254,huntington,Saucer shaped object,us,12/23/2002,6/20/1966 21:00,10 minutes,600,40.8830556,-85.4975,disk,in
50255,fairfield,I believe,us,6/20/2005,6/20/1967 18:00,1 minute,60,38.2494444,-122.0388889,cigar,ca
50256,salt lake city,Utah U F O,us,3/11/2006,6/20/1968 07:00,3 secs,3,40.7608333,-111.89027779999999,light,ut
50257,fairfield,Huge object 100&#39-150&#39appearing like a chrome coated deflated balloon moved slowly over Fairfield&#44 Iowa,us,8/5/2001,6/20/1968 15:00,5 minutes,300,41.0086111,-91.9625,other,ia
50258,york,Egg shaped object lit-up like the moon.,us,5/15/2006,6/20/1968 19:00,5-10 seconds,10,39.9625,-76.7280556,egg,pa
50259,badlands,On clear night two objects make large circle in the sky and disappear at very high speed.,,1/17/2004,6/20/1968 22:00,1 min 30 sec,90,43.85538,-102.339691,unknown,sd
50260,cheyenne,followed by flying silent vehical for 45 minutes in wyomming,us,1/10/2009,6/20/1970 02:00,45 minutes,2700,41.14,-104.8197222,circle,wy
50261,oshawa (canada),3 UFO&#39S WAS OVER MY HEAD; I COULD JUST ABOUT TOUCH THEM.,ca,4/16/2005,6/20/1971 17:00,3 minutes,180,43.9,-78.866667,circle,on
50262,arlington heights,I was stopped at a stop sign.  A Nike Site was on my left.  A saucer the size of a small car hovered over the hood of my car and then b,us,9/2/2005,6/20/1972 16:00,3 minutes,180,42.0883333,-87.9805556,disk,il
50263,arlington heights,I was at a stop sign on my way home to Rolling Meadows&#44 between the Hospital and the Nike Site.  A disk or saucer appeared above the ho,us,10/10/2011,6/20/1972 16:00,1 min,60,42.0883333,-87.9805556,disk,il
50264,los angeles,UFO&#39s put on a show for mother and children over the Santa Monica ocean.,us,12/3/2004,6/20/1972 20:00,one hour,180,34.0522222,-118.2427778,light,ca
50265,gibralter,Two large orange lights hovering and rotating above our boat while night fishing on Lake Erie,,8/30/2013,6/20/1974 01:00,4 hours,14400,42.095043,-83.18964799999999,light,mi
50266,ashland,Low flying disc shaped object with colored lights at it&#39s base changing in and out or maybe rotating&#44 quiet&#44 serene.,us,4/27/2007,6/20/1974 05:30,1 minute,60,40.8686111,-82.31833329999999,disk,oh
50267,minneapolis,It was a beautiful summer day and me and my close friend were walking my girlfriend home from school we were about 15 years old at the,us,11/8/2003,6/20/1974 16:00,2to3minutes,180,44.98,-93.26361109999999,light,mn
50268,warren,my name is Guy back in school I was vic anyway I lived in warren Ohio&#44 most of my life and back in the 1970s we had a lot  of sightings,us,4/16/2005,6/20/1975 00:00,afternoon,21600,41.2375,-80.8186111,circle,oh
50269,brainerd (near),Witnessed three circle of lights&#44 pulsating at times and stationary at first&#44 when moving moved at tremendeous speed and erratic moveme,us,4/2/1999,6/20/1975 02:00,15 minutes,900,46.3580556,-94.2005556,circle,mn
50270,east grand forks,Has bothered me for years. I know what I saw. Cannot describe it here. I am 53 now and never will forget it. If you are interested in m,us,3/19/2009,6/20/1975 02:00,5.sec,5,47.93,-97.0241667,light,mn
50271,spokane (14 miles north of) &#44 deer park (1/2 mile south of),Disc shaped object&#44 approximatly 100 ft in air. large light and a strob in center. around 20-30 ft deep.,us,8/5/2001,6/20/1975 11:30,10 min.,600,47.6588889,-117.425,disk,wa
50272,brainerd (near),This is confirming the sighting from a previous post,us,1/10/2009,6/20/1975 12:00,2 minutes,120,46.3580556,-94.2005556,cigar,mn
50273,bedford,saw one flashing light in sky similar to aircraft lights on wings&#44 saw 3 other similar lights flashing&#44 all came together as one&#44 took,us,8/30/1999,6/20/1975 23:30,5 minutes,300,42.4905556,-71.2766667,light,ma
50274,limestone (loring afb),what i saw avoided radar and physics flying so slow,us,12/14/2006,6/20/1976 00:00,15 min,900,46.9086111,-67.82638890000001,cigar,me
50275,dunbar/institute,Back in the Summer of 1976 on the campus of West Virginia State University (WV State College then) My boyfriend and I were parked behin,,7/4/2012,6/20/1976 20:00,45 minutes,2700,38.379648,-81.763952,triangle,wv
50276,accord,The object was triangular&#44 totally silent and observed for 20 min and moved slowly with red &amp; green lights and 1 white light.,us,1/22/2004,6/20/1977 20:30,20min,1200,41.7855556,-74.2294444,triangle,ny
50277,el yunque (puerto rico),ufo 29 years ago,,2/12/2004,6/20/1977 23:00,7minutes,420,-33.058967,-71.404543,cigar,
50278,st. clair,Glowing sphere of light near St Clair - Burma road fire tower late 1970&#39s-1980 era,us,2/14/2006,6/20/1978 00:00,10 minutes,600,40.7205556,-76.1913889,sphere,pa
50279,three oaks,Approx. 1000 feet above us. Bright window light illuminated entire craft.  Approached and passed over maybe l0 M.P.H.,us,2/3/2012,6/20/1978 23:00,15 minutes,900,41.7986111,-86.6105556,disk,mi
50280,terre haute (near),It changed shape from a cigar shape to a circle and back again.,us,8/4/2003,6/20/1979 13:00,25 seconds,25,39.4666667,-87.4138889,changing,in
50281,orlando,Several of my friends and I where in a school playground and a saucer with lights on bottom (colors) was about 200 feet above us and ma,us,1/17/2004,6/20/1979 18:00,10min,600,28.5380556,-81.3794444,circle,fl
50282,valley cottage,it was big enough to swollow it keep in mind this was a 4 or 5 bedroom home It was round or disk,us,10/31/2003,6/20/1979 20:00,20 min,1200,41.1180556,-73.9558333,disk,ny
50283,bohemia,Driving on Pond Rd.Returning from my sister&#39s house I saw a light that appeared to be to the street (I actually thought it was part of,us,4/28/2001,6/20/1979 23:30,2-3min.,180,40.7691667,-73.1155556,light,ny
50573,east bernstadt,The disc was about 30 feet across and moved silently; I was a five year old child. I was terrified and ran inside.,us,3/19/2009,6/21/1960 14:00,90 seconds,90,37.1894444,-84.1177778,disk,ky
50574,little axe,Extreme level flight&#44 instant stop&#44hover&#44 rapid disappearence,us,8/5/2012,6/21/1966 21:45,5 minutes,300,35.2325,-97.21222220000001,light,ok
50575,upper lisle,Silent slow moving huge dark grey triangular craft with 3 lights in each corner.,us,1/10/2014,6/21/1968 20:30,1-2 minutes,120,42.3961111,-75.9575,triangle,ny
50576,ronkonkoma,A unidentified craft with multi-colored lights that hovered silently and could move at Incredible speeds&#44,us,10/11/2005,6/21/1969 23:00,1 hour,3600,40.8152778,-73.11277779999999,unknown,ny
50577,teterboro airport,1972 or 73 sighting near Teterboro Air Port...N.J.,,4/27/2007,6/21/1973 02:00,5 min,300,40.849184,-74.061799,cigar,nj
50578,jackson,A massive silent object was a small dot in a matter of seconds leaving us watching in total darkness and amazement.,us,2/1/2007,6/21/1973 21:00,5-10 minutes,600,35.6144444,-88.81388890000001,oval,tn
50579,little rock (southwest),Flourescent ball approximately 20 feet in diameter.Followed automobile at treetop level.Was seen by police.,us,9/28/2002,6/21/1976 01:30,4 mins,240,34.7463889,-92.28944440000001,sphere,ar
50580,chopin,Fireball light show in the Western Louisiana sky.,us,7/8/2004,6/21/1977 21:00,30 - 90 min.,5400,31.4966667,-92.8591667,fireball,la
50581,albany,Orange fireball,us,7/4/2012,6/21/1978 03:00,20 seconds,20,42.6525,-73.7566667,fireball,ny
50779,asheville,Large&#44 white star or planet-shaped object that appeared to divide in 2 parts&#44 circling each other&#44 slowly&#44 then accelerating until stop,us,3/16/2000,6/2/1972 05:00,15 mins.,900,35.6008333,-82.5541667,other,nc
50943,oregon city,Triangular-Rounded Edges-Very Black-Rimmed evenly with small lights and unevenly on its underside.,us,8/5/2001,6/22/1972 03:15,06-10 sec,10,45.3575,-122.60555559999999,triangle,or
50944,williamsport,this is the adition to the report I sent with the same date&#44  three more reports to follow,us,3/21/2003,6/22/1972 18:00,2 min,120,41.2411111,-77.00138890000001,cigar,pa
50945,millerton (coleman station rd.),While driving home from work&#44 a huge saucer shaped craft descended from the night sky&#44 and hovered over the tree tops&#44 50 feet from my,us,9/19/2002,6/22/1972 23:45,15 mins.,900,41.9536111,-73.5111111,disk,ny
50946,hinsdale,Witness large disk spin&#44 move forward and disappear into thin air.,us,12/12/2009,6/22/1973 10:00,10 minutes,600,42.4386111,-73.1258333,disk,ma
50947,lincoln,light in northeast sky,us,7/16/2003,6/22/1975 09:00,15 min,900,40.1483333,-89.3647222,oval,il
50948,palo alto,A large amber ball of light responding to spotlight.,us,3/19/2009,6/22/1976 01:00,15-30 min,1800,37.4419444,-122.14194440000001,light,ca
51168,boise,Light landing on runway&#44 traveling past end zone&#44 travelling overland over roadless area then turning to merge into freeway traffice,us,6/18/2004,6/23/1967 22:30,2 minutes,120,43.6136111,-116.2025,light,id
51169,west jefferson,Eight orange glowing orbs in v formation visible for several nights at the same time.,us,7/16/2006,6/23/1970 21:00,10-20 minutes,1200,36.4202778,-81.47361109999999,sphere,nc
51170,arlington,The three craft slowly came in from the west and turned north.,us,4/2/1999,6/23/1975 21:00,8 minutes,480,32.7355556,-97.1077778,triangle,tx
51171,arlington,Three rounded&#44 triangular objects leisurely moving from West to North over an 8-minute period.,us,4/16/2005,6/23/1975 21:00,8 minutes,480,32.7355556,-97.1077778,triangle,tx
51172,arlington,Triangular object with at least 5 round dim lights moving from West at very slow pace.,us,4/27/2007,6/23/1975 21:00,1 minute,60,32.7355556,-97.1077778,triangle,tx
51173,lemoore naval air force base (sic),silent like wind in the trees @ 150 yards in length 75 - 80 yards in width&#44 multi color lights&#44 within a transluecent outer shell&#44 Movi,,3/16/2000,6/23/1978 09:30,7 - 10 minutes,600,36.778261,-119.41793200000001,oval,ca
51402,schweinfurt (west germany),A bus of 34 tourists&#44 of whom were mainly from both Austria and Italy report witnessing a metal disk land and take off nearby a ruin 15,de,8/5/2009,6/24/1974 14:40,2 minutes,120,50.05,10.233333,disk,
51403,boston,Boston Harbor light show,us,10/8/2007,6/24/1977 01:00,10-15 min.,900,42.3583333,-71.0602778,sphere,ma
51404,gulfport,Orb of light enters body&#44 awake temporarily paralyzed&#44 followed by prophetic visions and drawings,us,10/23/2013,6/24/1978 01:00,5-10 minutes,600,30.3672222,-89.0927778,other,ms
51615,ossining,refueling in summer 62 ossining ny,us,1/17/2004,6/25/1962 02:00,10-15 min,900,41.1627778,-73.8619444,unknown,ny
51616,portland,The object  was stationary.,us,4/16/2005,6/25/1965 13:00,2 minutes,120,45.5236111,-122.675,disk,or
51617,philadelphia,A cylinder shaped vessel decended then hovered. It was the size of a bus but larger in diameter. The craft had no wings&#44 windows&#44 tail&#44,us,10/2/1999,6/25/1965 15:00,10 minutes,600,39.9522222,-75.1641667,cigar,pa
51618,rapid city (ellsworth afb),UFOs visited our Minuteman ICBMS during the summer of 1966 and I was there.,us,4/27/2004,6/25/1966 21:30,several hours,600,44.0805556,-103.2305556,disk,sd
51619,rapid city (ellsworth afb),I KNOW THIS INCIDENT HAPPENED&#44 AND I BELIEVE HE IS TELLING IT THE WAY HE KNOW&#39S IT.,us,10/30/2006,6/25/1966 21:30,2-4 days,345600,44.0805556,-103.2305556,unknown,sd
51620,none,daylight disk at 200 meters.,,10/8/2007,6/25/1967 13:00,2 seconds,2,45.48657,9.253152,disk,mi
51621,honolulu,it was a night that was extremly dark&#44 my friend mark and I were playing army&#44 and I rolled under neith a parked car&#44 and rolled back o,us,4/16/2005,6/25/1968 11:00,8 minutes,480,21.3069444,-157.8583333,circle,hi
51622,moline,True Storys of UFO&#39S 1968 LIGHT &amp; 2ND STORY UFO WAS DULL SILVER IN COLOR IN 1977&#44 1978&#441979,us,10/25/2011,6/25/1969 00:00,15 minutes,900,41.5066667,-90.515,unknown,il
51623,poughkeepsie,Approximately at 15:00 my friend spotted object in sky.  He said to me &quot;hey there is one of those UFO&#39s they talk about&quot;.  I thought he,us,3/19/2009,6/25/1970 15:00,4 minsutes,240,41.7002778,-73.92138890000001,disk,ny
51624,albany,Sighting report:    Cigar shapped object over the Hudson River&#44 Albany N.Y. 30 years or so ago,us,6/20/2005,6/25/1972 15:00,10 seconds,10,42.6525,-73.7566667,cigar,ny
51625,east liverpool,3-D ufo sighted in 1973 and finally someone to share it with.,us,1/31/2004,6/25/1973 22:00,30 seconds,30,40.6186111,-80.5775,sphere,oh
51626,south haven,Small craft docked on the side of a much larger craft. Within 200 feet of both.,us,2/14/2008,6/25/1974 09:00,15 minutes,900,42.4030556,-86.2736111,disk,mi
51627,phoenix,viewed saucer manuveurs and air force search for extended period of time from close range,us,1/28/1999,6/25/1976 22:00,1 1/2 hrs.,37800,33.4483333,-112.07333329999999,disk,az
51628,youngstown,in late june of 76 a large disk flew n over my house the turned west a vanashed.,us,1/17/2004,6/25/1976 23:00,2minutes,120,41.0997222,-80.64972220000001,disk,oh
51851,naha (japan),Stealth flying craft were not developed until many years later.,,8/12/2008,6/26/1963 23:40,3 minutes,180,26.212312,127.679157,circle,
51852,wyoming,I sent this in the other day tothe national reporting site as well....My brothers and I and other friends have saw ufo&#39s in the area ov,us,9/4/2003,6/26/1968 13:00,1min,60,45.3363889,-92.9969444,disk,mn
51853,fort beaufort (south africa),Police officers fire shots at UFO in South Africa,,10/11/2005,6/26/1972 10:00,2 hours,7200,-32.783333,26.633333,egg,
51854,fargo,Well. it&#39s been 35 years&#44 just about. I have finally contacted one other person who was with that night. Besides me&#44 my sister&#44 her fri,us,11/21/2010,6/26/1976 11:00,5 minutes,300,46.8772222,-96.78944440000001,disk,nd
52040,glendale,Glendale&#44 AZ&#44 11:00 Pm&#44 white sphere silently appeared in sky&#44 It moved to 12 &quot; in front of my face&#44 flew off.,us,1/17/2004,6/27/1967 23:00,10 minutes,600,33.5386111,-112.1852778,light,az
52041,sunnyvale,Hard to describe floating box scared the heck out of two teenage girls many years ago,us,8/7/2011,6/27/1971 23:00,five minutes,300,37.3688889,-122.03527779999999,other,ca
52206,alexandria,1965 or 64  Chestnut Pl Alex&#44 VA  dusk saucer like with spinning top like red/blue/green bottom of object.,us,7/3/2013,6/28/1964 21:00,10 minutes,600,38.8047222,-77.04722220000001,disk,va
52207,vassalboro,round about 300 &quot; in diameter .silver  with windows.no sound,us,12/2/2000,6/28/1965 24:00,1 min,60,44.4591667,-69.6780556,disk,me
52208,cottonwood,It was dusk and still very warm&#44 so my family and I went out on our porch to cool off. The porch faced west toward Mingus Mountain&#44 we,us,1/28/1999,6/28/1968 21:00,45 mn.,2700,34.7391667,-112.00916670000001,circle,az
